:START_ID,:END_ID,:TYPE
1325,15998,OCCURRED_AT
1326,15998,OCCURRED_AT
1327,2835,OCCURRED_AT
1328,15998,OCCURRED_AT
1329,2838,OCCURRED_AT
1330,2840,OCCURRED_AT
1331,2842,OCCURRED_AT
31756,2340,OCCURRED_AT
31757,2341,OCCURRED_AT
31758,2342,OCCURRED_AT
31759,2339,OCCURRED_AT
31760,2339,OCCURRED_AT
31761,2344,OCCURRED_AT
31762,1064,OCCURRED_AT
31763,2344,OCCURRED_AT
31764,2345,OCCURRED_AT
31765,2346,OCCURRED_AT
31766,2347,OCCURRED_AT
31767,2350,OCCURRED_AT
31768,2351,OCCURRED_AT
31769,2351,OCCURRED_AT
31770,2352,OCCURRED_AT
31771,2353,OCCURRED_AT
31772,2354,OCCURRED_AT
31773,2352,OCCURRED_AT
31774,2351,OCCURRED_AT
31775,2351,OCCURRED_AT
31776,2352,OCCURRED_AT
31777,2351,OCCURRED_AT
31778,2353,OCCURRED_AT
31779,2355,OCCURRED_AT
31780,2353,OCCURRED_AT
31781,2353,OCCURRED_AT
31782,2353,OCCURRED_AT
31783,2356,OCCURRED_AT
31784,2357,OCCURRED_AT
31785,2358,OCCURRED_AT
31786,2358,OCCURRED_AT
31787,2359,OCCURRED_AT
31788,2360,OCCURRED_AT
31789,2360,OCCURRED_AT
31790,15978,OCCURRED_AT
31791,15978,OCCURRED_AT
31792,15978,OCCURRED_AT
31793,2360,OCCURRED_AT
31794,2361,OCCURRED_AT
31795,2362,OCCURRED_AT
31796,2362,OCCURRED_AT
31797,2362,OCCURRED_AT
31798,2363,OCCURRED_AT
31799,2362,OCCURRED_AT
31800,2364,OCCURRED_AT
31801,2365,OCCURRED_AT
31802,2366,OCCURRED_AT
31803,2367,OCCURRED_AT
31804,2368,OCCURRED_AT
31805,2369,OCCURRED_AT
31806,2370,OCCURRED_AT
31807,2372,OCCURRED_AT
31808,2373,OCCURRED_AT
31809,15979,OCCURRED_AT
31810,15980,OCCURRED_AT
31811,15980,OCCURRED_AT
31812,2377,OCCURRED_AT
31813,2377,OCCURRED_AT
31814,2378,OCCURRED_AT
31815,2377,OCCURRED_AT
31816,2379,OCCURRED_AT
31817,2380,OCCURRED_AT
31818,2381,OCCURRED_AT
31819,2374,OCCURRED_AT
31820,2375,OCCURRED_AT
31821,2375,OCCURRED_AT
31822,2378,OCCURRED_AT
31823,2376,OCCURRED_AT
31824,2378,OCCURRED_AT
31825,2382,OCCURRED_AT
31826,2375,OCCURRED_AT
31827,2383,OCCURRED_AT
31828,2384,OCCURRED_AT
31829,2386,OCCURRED_AT
31830,2387,OCCURRED_AT
31831,383,OCCURRED_AT
31832,2386,OCCURRED_AT
31833,2388,OCCURRED_AT
31834,2385,OCCURRED_AT
31835,2389,OCCURRED_AT
31836,2390,OCCURRED_AT
31837,2386,OCCURRED_AT
31838,2398,OCCURRED_AT
31839,2399,OCCURRED_AT
31840,2400,OCCURRED_AT
31841,2397,OCCURRED_AT
31842,2394,OCCURRED_AT
31843,2394,OCCURRED_AT
31844,2395,OCCURRED_AT
31845,2401,OCCURRED_AT
31846,2397,OCCURRED_AT
31847,2392,OCCURRED_AT
31848,2392,OCCURRED_AT
31849,2394,OCCURRED_AT
31850,2402,OCCURRED_AT
31851,2392,OCCURRED_AT
31852,2392,OCCURRED_AT
31853,2396,OCCURRED_AT
31854,2395,OCCURRED_AT
31855,2394,OCCURRED_AT
31856,2403,OCCURRED_AT
31857,2395,OCCURRED_AT
31858,2404,OCCURRED_AT
31859,2396,OCCURRED_AT
31860,2393,OCCURRED_AT
31861,2404,OCCURRED_AT
31862,2407,OCCURRED_AT
31863,2408,OCCURRED_AT
31864,2409,OCCURRED_AT
31865,663,OCCURRED_AT
31866,2410,OCCURRED_AT
31867,2411,OCCURRED_AT
31868,2405,OCCURRED_AT
31869,2410,OCCURRED_AT
31870,2409,OCCURRED_AT
31871,2408,OCCURRED_AT
31872,2412,OCCURRED_AT
31873,2413,OCCURRED_AT
31874,2414,OCCURRED_AT
31875,2411,OCCURRED_AT
31876,2409,OCCURRED_AT
31877,2409,OCCURRED_AT
31878,2415,OCCURRED_AT
31879,2415,OCCURRED_AT
31880,2414,OCCURRED_AT
31881,2416,OCCURRED_AT
31882,2417,OCCURRED_AT
31883,2417,OCCURRED_AT
31884,2418,OCCURRED_AT
31885,2419,OCCURRED_AT
31886,2424,OCCURRED_AT
31887,2424,OCCURRED_AT
31888,2424,OCCURRED_AT
31889,2425,OCCURRED_AT
31890,2426,OCCURRED_AT
31891,2425,OCCURRED_AT
31892,2422,OCCURRED_AT
31893,2430,OCCURRED_AT
31894,2431,OCCURRED_AT
31895,2428,OCCURRED_AT
31896,2430,OCCURRED_AT
31897,2432,OCCURRED_AT
31898,15982,OCCURRED_AT
31899,2430,OCCURRED_AT
