:START_ID,:END_ID,:TYPE
917,914,KNOWS_LW
13,9,KNOWS_LW
917,923,KNOWS_LW
20,16,KNOWS_LW
923,910,KNOWS_LW
50,43,KNOWS_LW
923,914,KNOWS_LW
50,47,KNOWS_LW
923,920,KNOWS_LW
47,43,KNOWS_LW
920,910,KNOWS_LW
59,57,KNOWS_LW
920,914,KNOWS_LW
118,114,KNOWS_LW
946,942,KNOWS_LW
118,121,KNOWS_LW
1024,1017,KNOWS_LW
121,114,KNOWS_LW
1021,1017,KNOWS_LW
128,124,KNOWS_LW
1043,1039,KNOWS_LW
159,155,KNOWS_LW
1073,1069,KNOWS_LW
174,170,KNOWS_LW
1111,1104,KNOWS_LW
214,207,KNOWS_LW
1111,1108,KNOWS_LW
214,211,KNOWS_LW
1148,1144,KNOWS_LW
211,207,KNOWS_LW
1159,1155,KNOWS_LW
229,225,KNOWS_LW
1250,1246,KNOWS_LW
249,242,KNOWS_LW
1268,1261,KNOWS_LW
249,246,KNOWS_LW
1268,1265,KNOWS_LW
246,242,KNOWS_LW
1265,1261,KNOWS_LW
314,310,KNOWS_LW
1283,1279,KNOWS_LW
360,353,KNOWS_LW
1283,1286,KNOWS_LW
360,357,KNOWS_LW
1286,1279,KNOWS_LW
357,353,KNOWS_LW
1301,1297,KNOWS_LW
379,369,KNOWS_LW
1320,1316,KNOWS_LW
379,373,KNOWS_LW
379,376,KNOWS_LW
376,369,KNOWS_LW
376,373,KNOWS_LW
373,369,KNOWS_LW
386,382,KNOWS_LW
433,431,KNOWS_LW
468,464,KNOWS_LW
487,483,KNOWS_LW
500,496,KNOWS_LW
509,505,KNOWS_LW
516,512,KNOWS_LW
543,539,KNOWS_LW
920,917,KNOWS_LW
562,558,KNOWS_LW
569,565,KNOWS_LW
608,604,KNOWS_LW
608,611,KNOWS_LW
611,604,KNOWS_LW
682,678,KNOWS_LW
706,701,KNOWS_LW
706,705,KNOWS_LW
705,701,KNOWS_LW
713,709,KNOWS_LW
783,776,KNOWS_LW
783,780,KNOWS_LW
813,806,KNOWS_LW
810,806,KNOWS_LW
867,863,KNOWS_LW
874,870,KNOWS_LW
917,910,KNOWS_LW
