:START_ID,:END_ID,:TYPE
0,1,CURRENT_ADDRESS
2,1,CURRENT_ADDRESS
5,6,CURRENT_ADDRESS
9,10,CURRENT_ADDRESS
13,10,CURRENT_ADDRESS
16,17,CURRENT_ADDRESS
20,17,CURRENT_ADDRESS
23,24,CURRENT_ADDRESS
27,28,CURRENT_ADDRESS
31,32,CURRENT_ADDRESS
35,36,CURRENT_ADDRESS
39,40,CURRENT_ADDRESS
43,44,CURRENT_ADDRESS
47,44,CURRENT_ADDRESS
50,44,CURRENT_ADDRESS
53,54,CURRENT_ADDRESS
57,58,CURRENT_ADDRESS
59,58,CURRENT_ADDRESS
62,63,CURRENT_ADDRESS
66,67,CURRENT_ADDRESS
70,71,CURRENT_ADDRESS
74,75,CURRENT_ADDRESS
78,79,CURRENT_ADDRESS
82,83,CURRENT_ADDRESS
86,87,CURRENT_ADDRESS
90,91,CURRENT_ADDRESS
92,93,CURRENT_ADDRESS
94,95,CURRENT_ADDRESS
98,99,CURRENT_ADDRESS
102,103,CURRENT_ADDRESS
106,107,CURRENT_ADDRESS
110,111,CURRENT_ADDRESS
114,115,CURRENT_ADDRESS
118,115,CURRENT_ADDRESS
121,115,CURRENT_ADDRESS
124,125,CURRENT_ADDRESS
128,125,CURRENT_ADDRESS
131,132,CURRENT_ADDRESS
135,136,CURRENT_ADDRESS
137,138,CURRENT_ADDRESS
141,142,CURRENT_ADDRESS
143,144,CURRENT_ADDRESS
147,148,CURRENT_ADDRESS
151,152,CURRENT_ADDRESS
155,156,CURRENT_ADDRESS
159,156,CURRENT_ADDRESS
162,163,CURRENT_ADDRESS
166,167,CURRENT_ADDRESS
170,171,CURRENT_ADDRESS
174,171,CURRENT_ADDRESS
175,176,CURRENT_ADDRESS
179,180,CURRENT_ADDRESS
183,184,CURRENT_ADDRESS
187,188,CURRENT_ADDRESS
191,192,CURRENT_ADDRESS
195,196,CURRENT_ADDRESS
199,200,CURRENT_ADDRESS
203,204,CURRENT_ADDRESS
207,208,CURRENT_ADDRESS
211,208,CURRENT_ADDRESS
214,208,CURRENT_ADDRESS
217,218,CURRENT_ADDRESS
221,222,CURRENT_ADDRESS
225,226,CURRENT_ADDRESS
229,226,CURRENT_ADDRESS
232,233,CURRENT_ADDRESS
236,237,CURRENT_ADDRESS
240,241,CURRENT_ADDRESS
242,243,CURRENT_ADDRESS
246,243,CURRENT_ADDRESS
249,243,CURRENT_ADDRESS
252,253,CURRENT_ADDRESS
256,257,CURRENT_ADDRESS
260,261,CURRENT_ADDRESS
264,265,CURRENT_ADDRESS
268,269,CURRENT_ADDRESS
272,273,CURRENT_ADDRESS
276,277,CURRENT_ADDRESS
280,281,CURRENT_ADDRESS
284,285,CURRENT_ADDRESS
288,289,CURRENT_ADDRESS
292,293,CURRENT_ADDRESS
296,297,CURRENT_ADDRESS
298,299,CURRENT_ADDRESS
302,303,CURRENT_ADDRESS
306,307,CURRENT_ADDRESS
310,311,CURRENT_ADDRESS
314,311,CURRENT_ADDRESS
317,318,CURRENT_ADDRESS
319,320,CURRENT_ADDRESS
323,324,CURRENT_ADDRESS
327,328,CURRENT_ADDRESS
331,332,CURRENT_ADDRESS
335,336,CURRENT_ADDRESS
339,340,CURRENT_ADDRESS
343,344,CURRENT_ADDRESS
347,348,CURRENT_ADDRESS
349,350,CURRENT_ADDRESS
353,354,CURRENT_ADDRESS
357,354,CURRENT_ADDRESS
360,354,CURRENT_ADDRESS
363,364,CURRENT_ADDRESS
367,368,CURRENT_ADDRESS
369,370,CURRENT_ADDRESS
373,370,CURRENT_ADDRESS
376,370,CURRENT_ADDRESS
379,370,CURRENT_ADDRESS
382,383,CURRENT_ADDRESS
386,383,CURRENT_ADDRESS
389,390,CURRENT_ADDRESS
393,394,CURRENT_ADDRESS
397,398,CURRENT_ADDRESS
401,402,CURRENT_ADDRESS
403,404,CURRENT_ADDRESS
407,408,CURRENT_ADDRESS
411,412,CURRENT_ADDRESS
415,416,CURRENT_ADDRESS
419,420,CURRENT_ADDRESS
423,424,CURRENT_ADDRESS
427,428,CURRENT_ADDRESS
431,432,CURRENT_ADDRESS
433,432,CURRENT_ADDRESS
436,437,CURRENT_ADDRESS
440,441,CURRENT_ADDRESS
444,445,CURRENT_ADDRESS
448,449,CURRENT_ADDRESS
452,453,CURRENT_ADDRESS
456,457,CURRENT_ADDRESS
460,461,CURRENT_ADDRESS
464,465,CURRENT_ADDRESS
468,465,CURRENT_ADDRESS
471,472,CURRENT_ADDRESS
475,476,CURRENT_ADDRESS
479,480,CURRENT_ADDRESS
483,484,CURRENT_ADDRESS
487,484,CURRENT_ADDRESS
490,491,CURRENT_ADDRESS
494,495,CURRENT_ADDRESS
496,497,CURRENT_ADDRESS
500,497,CURRENT_ADDRESS
503,504,CURRENT_ADDRESS
505,506,CURRENT_ADDRESS
509,506,CURRENT_ADDRESS
512,513,CURRENT_ADDRESS
516,513,CURRENT_ADDRESS
519,520,CURRENT_ADDRESS
523,524,CURRENT_ADDRESS
527,528,CURRENT_ADDRESS
531,532,CURRENT_ADDRESS
535,536,CURRENT_ADDRESS
539,540,CURRENT_ADDRESS
543,540,CURRENT_ADDRESS
546,547,CURRENT_ADDRESS
550,551,CURRENT_ADDRESS
554,555,CURRENT_ADDRESS
558,559,CURRENT_ADDRESS
562,559,CURRENT_ADDRESS
565,566,CURRENT_ADDRESS
569,566,CURRENT_ADDRESS
572,573,CURRENT_ADDRESS
576,577,CURRENT_ADDRESS
580,581,CURRENT_ADDRESS
584,585,CURRENT_ADDRESS
588,589,CURRENT_ADDRESS
592,593,CURRENT_ADDRESS
596,597,CURRENT_ADDRESS
600,601,CURRENT_ADDRESS
604,605,CURRENT_ADDRESS
608,605,CURRENT_ADDRESS
611,605,CURRENT_ADDRESS
614,615,CURRENT_ADDRESS
618,619,CURRENT_ADDRESS
622,623,CURRENT_ADDRESS
626,627,CURRENT_ADDRESS
630,631,CURRENT_ADDRESS
634,635,CURRENT_ADDRESS
638,639,CURRENT_ADDRESS
640,641,CURRENT_ADDRESS
644,645,CURRENT_ADDRESS
646,647,CURRENT_ADDRESS
650,651,CURRENT_ADDRESS
654,655,CURRENT_ADDRESS
658,659,CURRENT_ADDRESS
662,663,CURRENT_ADDRESS
666,667,CURRENT_ADDRESS
670,671,CURRENT_ADDRESS
674,675,CURRENT_ADDRESS
678,679,CURRENT_ADDRESS
682,679,CURRENT_ADDRESS
685,686,CURRENT_ADDRESS
689,690,CURRENT_ADDRESS
693,694,CURRENT_ADDRESS
697,698,CURRENT_ADDRESS
701,702,CURRENT_ADDRESS
705,702,CURRENT_ADDRESS
706,702,CURRENT_ADDRESS
709,710,CURRENT_ADDRESS
713,710,CURRENT_ADDRESS
716,717,CURRENT_ADDRESS
